run,type,module,name,attrname,attrvalue,value
General-0-20221124-13:43:39-4463,param,multiLink.receivers[2].wlan[0].mac,difsTime,,,3.2e-05s
General-0-20221124-13:43:39-4463,attr,multiLink.receivers[2].wlan[0].mac,difsTime,unit,s,
General-0-20221124-13:43:39-4463,param,multiLink.receivers[2].wlan[0].mac,ackTimeout,,,2.71481e-05s
General-0-20221124-13:43:39-4463,attr,multiLink.receivers[2].wlan[0].mac,ackTimeout,unit,s,
General-0-20221124-13:43:39-4463,param,multiLink.receivers[2].wlan[0].mac,mtu,,,1500
General-0-20221124-13:43:39-4463,param,multiLink.receivers[2].wlan[0].mac,cwMin,,,31
General-0-20221124-13:43:39-4463,param,multiLink.receivers[2].wlan[0].mac,cwMax,,,1023
General-0-20221124-13:43:39-4463,param,multiLink.receivers[2].wlan[0].mac,cwMulticast,,,31
General-0-20221124-13:43:39-4463,param,multiLink.receivers[2].wlan[0].mac,retryLimit,,,0
General-0-20221124-13:43:39-4463,param,multiLink.receivers[2].wlan[0].mac,bitErrorRate,,,4e-05
General-0-20221124-13:43:39-4463,param,multiLink.receivers[2].wlan[0].mac,ta,,,222
General-0-20221124-13:43:39-4463,param,multiLink.receivers[2].wlan[0].mac,ta_enable,,,true
General-0-20221124-13:43:39-4463,param,multiLink.receivers[2].wlan[0].mac,dependentSignalPaths,,,false
General-0-20221124-13:43:39-4463,param,multiLink.receivers[2].wlan[0].radio.antenna,typename,,,"""inet.physicallayer.wireless.common.antenna.IsotropicAntenna"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[2].wlan[0].radio.antenna,mobilityModule,,,"""^.^.^.mobility"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[2].wlan[0].radio.antenna,numAntennas,,,1
General-0-20221124-13:43:39-4463,param,multiLink.receivers[2].wlan[0].radio.transmitter,typename,,,"""inet.physicallayer.wireless.unitdisk.UnitDiskTransmitter"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[2].wlan[0].radio.transmitter,preambleDuration,,,0s
General-0-20221124-13:43:39-4463,attr,multiLink.receivers[2].wlan[0].radio.transmitter,preambleDuration,unit,s,
General-0-20221124-13:43:39-4463,param,multiLink.receivers[2].wlan[0].radio.transmitter,headerLength,,,96b
General-0-20221124-13:43:39-4463,attr,multiLink.receivers[2].wlan[0].radio.transmitter,headerLength,unit,b,
General-0-20221124-13:43:39-4463,param,multiLink.receivers[2].wlan[0].radio.transmitter,bitrate,,,2.7e+07bps
General-0-20221124-13:43:39-4463,attr,multiLink.receivers[2].wlan[0].radio.transmitter,bitrate,unit,bps,
General-0-20221124-13:43:39-4463,param,multiLink.receivers[2].wlan[0].radio.transmitter,communicationRange,,,1000m
General-0-20221124-13:43:39-4463,attr,multiLink.receivers[2].wlan[0].radio.transmitter,communicationRange,unit,m,
General-0-20221124-13:43:39-4463,param,multiLink.receivers[2].wlan[0].radio.transmitter,interferenceRange,,,1000m
General-0-20221124-13:43:39-4463,attr,multiLink.receivers[2].wlan[0].radio.transmitter,interferenceRange,unit,m,
General-0-20221124-13:43:39-4463,param,multiLink.receivers[2].wlan[0].radio.transmitter,detectionRange,,,1000m
General-0-20221124-13:43:39-4463,attr,multiLink.receivers[2].wlan[0].radio.transmitter,detectionRange,unit,m,
General-0-20221124-13:43:39-4463,param,multiLink.receivers[2].wlan[0].radio.receiver,typename,,,"""inet.physicallayer.wireless.unitdisk.UnitDiskReceiver"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[2].wlan[0].radio.receiver,ignoreInterference,,,true
General-0-20221124-13:43:39-4463,param,multiLink.receivers[2].wlan[0].radio,typename,,,"""inet.physicallayer.wireless.unitdisk.UnitDiskRadio"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[2].wlan[0].radio,radioMediumModule,,,"""radioMedium"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[2].wlan[0].radio,energySourceModule,,,""""""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[2].wlan[0].radio,initialRadioMode,,,"""off"""
General-0-20221124-13:43:39-4463,attr,multiLink.receivers[2].wlan[0].radio,initialRadioMode,enum,"off,sleep,receiver,transmitter,transceiver",
General-0-20221124-13:43:39-4463,param,multiLink.receivers[2].wlan[0].radio,switchingTimes,,,"""ms 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[2].wlan[0].radio,sendRawBytes,,,false
General-0-20221124-13:43:39-4463,param,multiLink.receivers[2].wlan[0].radio,separateTransmissionParts,,,false
General-0-20221124-13:43:39-4463,param,multiLink.receivers[2].wlan[0].radio,separateReceptionParts,,,false
General-0-20221124-13:43:39-4463,param,multiLink.receivers[2].wlan[0].radio,displayCommunicationRange,,,false
General-0-20221124-13:43:39-4463,param,multiLink.receivers[2].wlan[0].radio,displayInterferenceRange,,,false
General-0-20221124-13:43:39-4463,param,multiLink.receivers[2].wlan[0],typename,,,"""inet.linklayer.common.WirelessInterface"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[2].wlan[0],displayStringTextFormat,,,"""%a (%i)\n%m"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[2].wlan[0],recordPcap,,,false
General-0-20221124-13:43:39-4463,param,multiLink.receivers[2].wlan[0],numPcapRecorders,,,0
General-0-20221124-13:43:39-4463,param,multiLink.receivers[2].wlan[0],interfaceTableModule,,,"""multiLink.receivers[2].interfaceTable"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[2].wlan[0],energySourceModule,,,""""""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[2].wlan[0],protocol,,,""""""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[2].ipv4.transportIn.channel,typename,,,"""ned.IdealChannel"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[2].ipv4.up.out[0].channel,typename,,,"""ned.IdealChannel"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[2].ipv4.lp.out[2].channel,typename,,,"""ned.IdealChannel"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[2].ipv4.ifIn.channel,typename,,,"""ned.IdealChannel"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[2].ipv4.configurator,typename,,,"""inet.networklayer.configurator.ipv4.Ipv4NodeConfigurator"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[2].ipv4.configurator,interfaceTableModule,,,"""multiLink.receivers[2].interfaceTable"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[2].ipv4.configurator,routingTableModule,,,"""multiLink.receivers[2].ipv4.routingTable"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[2].ipv4.configurator,networkConfiguratorModule,,,"""configurator"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[2].ipv4.configurator,configureRoutingTable,,,true
General-0-20221124-13:43:39-4463,param,multiLink.receivers[2].ipv4.routingTable,typename,,,"""inet.networklayer.ipv4.Ipv4RoutingTable"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[2].ipv4.routingTable,interfaceTableModule,,,"""multiLink.receivers[2].interfaceTable"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[2].ipv4.routingTable,routerId,,,"""auto"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[2].ipv4.routingTable,netmaskRoutes,,,"""*"""
General-0-20221124-13:43:39-4463,param,multiLink.receivers[2].ipv4.routingTable,forwarding,,,true
